"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
811,30.68,270.95720,168.1062,,,,ION=[M+H]+,,,13473.96,9812.20,0.00,10296.40,11134.47,8429.54,9546.10,11736.67,13203.09,9617.09,9948.88,9143.29,0.00,0.00,0.00,0.00,9847.96,10919.74,11939.77,11497.83,9238.99,9875.92,9758.79,13473.96,11645.71,7937.98,8406.92,9142.32,9512.28,9421.79,11911.49,9717.37,10777.02,10480.20,9552.05,9094.74,0.00,0.00,0.00,0.00,10350.85,8673.65,8437.12,8572.35,10245.27,11132.06,8541.35,9641.84,10176.16,11780.65,9642.90,9291.82,9867.98,8898.83,8072.60,10762.20,11037.60,10133.52,9219.65,10183.30,0.00,0.00,0.00,0.00,9507.10,10512.36,10498.47,12799.63,10739.51,11768.50,12282.23,12775.09,12542.00,8552.63,11105.91,10034.67,8101.47,8562.99
812,30.61,605.56233,213.58777,,,,ION=[M+H]+,,,46005.11,8293.14,41547.95,10744.52,12737.33,8294.92,7741.01,7315.44,8831.82,8359.19,8533.31,8787.49,42166.60,38392.65,37645.25,41241.46,9000.59,11722.66,13468.52,5479.93,7570.41,15753.90,12535.81,11748.26,9177.40,7152.36,8259.03,9175.40,7255.33,10188.37,7790.83,8103.33,9075.95,9152.76,7030.84,8414.56,43013.76,41593.89,39437.59,43882.12,10768.40,13024.57,11622.91,5906.45,7263.37,16629.83,13233.79,9801.82,12496.99,9208.05,8284.51,7816.88,8473.38,9366.83,9788.39,9955.73,8367.82,7156.65,6542.93,8308.70,42840.36,46005.11,45325.97,37030.59,11476.15,13896.10,15945.08,6622.89,9021.91,20865.26,9566.78,10376.76,10661.40,8096.87,9197.35,7202.41,8854.63,6907.24
813,30.70,797.40879,224.0443,,,,ION=[M+H]+,,,12583.34,7147.77,7195.65,8733.48,8530.71,6633.77,8723.40,7139.93,6935.04,7334.47,6537.17,6336.24,7050.34,7879.15,7761.63,7137.49,8540.83,7823.33,10422.71,5713.11,6419.03,9500.47,7631.40,6385.19,6682.75,5177.02,5468.96,8938.86,5053.23,6329.92,8867.58,7351.71,7838.63,10141.17,8676.19,6571.45,7731.82,8223.56,7096.50,5963.15,9228.24,9908.24,12583.34,6514.25,7545.26,9178.77,8834.37,8623.53,8702.55,5457.83,7090.68,7304.51,7277.89,6515.54,6796.56,7512.28,6418.88,9068.08,7369.27,8445.03,5148.74,8396.92,6449.99,7508.50,7662.24,9886.89,11410.76,5107.79,8371.06,12562.12,7476.78,7884.21,8906.33,6907.95,7207.96,6345.64,5682.15,6677.20
814,30.94,565.57562,196.43307,,,,ION=[M+H]+,,,15351.89,10601.80,10427.12,11737.55,11652.70,8449.85,9853.98,11262.75,8942.60,10130.98,10745.50,9334.19,8715.72,10914.78,9458.02,9053.42,11167.54,13551.34,11241.66,8590.43,7913.68,13002.95,10917.68,10607.99,8341.42,9667.85,9269.68,11842.09,12240.41,9690.18,10792.16,13265.97,13703.63,12209.74,9264.63,11428.69,11296.55,11614.97,11811.91,9140.88,10437.68,11810.83,15351.89,9233.41,11380.99,15128.25,14460.76,11827.17,11921.87,11392.48,12309.91,11330.48,11729.85,11554.35,11811.48,10010.95,11804.79,10953.77,9561.84,10859.55,10821.58,12050.77,10845.65,9401.19,12557.60,13466.40,14652.22,8789.58,10785.68,13787.40,11479.35,9088.98,9268.60,11162.47,9700.51,9771.78,7846.60,8290.73
815,30.78,191.01695,142.89265,,,,ION=[M+H]+,,,30130.54,22550.59,0.00,23850.56,24111.55,22822.80,21131.53,21487.41,25317.63,22317.77,20401.59,23895.63,0.00,0.00,0.00,0.00,21941.58,20411.96,21433.84,30130.54,21538.40,19658.58,22496.95,24045.56,23561.35,20002.23,21854.03,22480.93,22375.47,21364.01,22108.79,22165.32,26504.38,21545.54,22013.75,22430.64,0.00,0.00,0.00,0.00,19983.89,22229.29,21450.54,28173.93,21790.52,22357.65,22140.26,24799.00,24717.70,24498.18,23268.77,21171.50,20800.97,25407.11,23681.64,21277.94,20712.07,22666.20,22848.34,22283.66,0.00,0.00,0.00,0.00,24726.27,21688.75,24064.18,29971.98,28454.29,27490.38,23851.62,26157.09,28062.46,22194.18,22228.88,20979.93,20800.66,25549.10
816,30.82,413.72830,179.85046,,,,ION=[M+H]+,,,4650.48,3703.77,1431.21,2993.04,2798.35,3781.85,3839.75,3000.80,3599.52,4549.13,3809.19,3600.10,1466.67,1258.24,1917.95,1375.06,3285.27,2653.14,2186.43,2968.67,3284.35,2511.73,2107.61,2332.33,2751.73,2981.29,2925.30,4461.43,3549.35,4431.95,4650.48,4309.95,3630.78,4410.72,3264.54,3612.36,1007.31,832.10,1026.24,1559.34,3219.88,3479.01,3011.54,2378.45,1797.45,2982.13,2715.73,2982.67,2423.54,3883.06,4200.76,4036.41,3928.10,3194.40,4156.00,3227.13,3674.51,2686.27,4154.83,3796.61,1400.57,1461.79,1866.51,2002.67,2323.17,4181.47,3223.78,3005.69,4531.11,3412.70,3083.23,3440.74,2836.03,4471.33,3401.63,2996.56,3757.96,3452.66
817,30.87,545.60759,195.54453,,,,ION=[M+H]+,,,44245.37,8124.27,41253.43,9986.52,12740.38,7620.28,9563.26,8853.37,7411.31,7342.33,7695.69,8990.81,40216.43,37685.85,41579.31,43120.99,7614.05,10523.54,12156.92,5007.75,6726.48,13868.37,10822.53,8409.64,9938.03,6362.88,8548.60,9601.59,6816.26,8670.34,6828.46,8289.05,8569.70,8630.96,8213.63,8585.31,44245.37,40108.31,40779.77,41838.15,8863.46,10711.50,16633.13,3080.27,7929.68,15518.89,15960.93,12267.31,10920.73,8012.17,7157.74,9776.70,8423.28,9833.17,9160.96,8906.64,6729.51,6728.02,6045.48,10437.94,41531.80,40218.33,42523.21,41193.63,12411.56,13022.65,12178.25,7635.14,8753.86,18509.60,12057.11,12476.84,12134.62,7058.27,9013.35,9211.91,6160.19,7938.86
818,30.73,313.77209,188.18037,,,,ION=[M+H]+,,,28467.90,7904.22,25795.90,9681.11,10809.29,6498.75,6836.77,7218.68,6830.10,8242.41,9004.16,7581.90,26134.82,21652.83,23494.38,24189.76,7848.42,10420.54,10755.46,5308.43,6131.06,12272.75,8381.20,8895.58,8354.67,6345.84,6421.58,7665.86,9406.94,8902.56,6371.37,7336.81,7358.51,10101.17,7140.48,9241.38,28467.90,28454.36,25026.11,25340.35,7770.88,13983.71,15028.60,4843.20,10449.68,13688.34,12865.92,12476.77,8134.34,8216.05,8996.01,9159.02,8363.10,8390.14,10381.55,8676.99,8898.42,6469.95,9223.46,7276.60,26626.31,28277.49,25546.27,26340.22,9712.21,11499.00,11169.73,7833.18,8428.24,14138.37,12772.52,8351.58,9379.43,6577.64,8381.66,5646.98,7208.26,7076.08
819,30.78,983.29365,196.96243,,,,ION=[M+H]+,,,3892.07,0.00,2896.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2723.16,2389.73,2218.21,2619.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3575.42,2884.01,2394.07,3159.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3892.07,2661.17,3263.42,2973.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
820,30.84,783.43198,222.26686,,,,ION=[M+H]+,,,26763.88,5640.37,23447.46,7204.60,8214.43,6603.36,4345.99,5968.68,5377.16,5184.09,6798.99,4377.06,22891.30,21502.50,19967.55,24180.59,5645.83,8514.70,7143.87,3421.41,5212.26,8563.06,7178.37,6950.09,6665.18,4854.50,3732.21,6457.39,6336.95,5916.98,7036.25,5789.15,6091.75,4884.36,5255.30,5071.92,22037.96,25122.55,23333.12,21861.92,7676.27,7377.18,8091.35,4033.00,6129.05,10358.14,9147.67,7085.56,7139.25,5425.40,5339.46,5313.38,6805.87,6051.24,7409.62,5156.91,4658.30,5686.53,5306.70,7320.93,23594.23,26763.88,24531.60,25582.32,8876.05,9399.44,9709.02,6567.07,5520.39,11440.56,8178.18,7918.42,7948.66,5322.18,4898.08,6068.83,5547.89,5438.68
821,30.67,520.76328,190.69864,,,,ION=[M+H]+,,,6322.15,4682.96,0.00,4828.82,4475.14,4077.77,4238.65,4289.31,4112.40,4190.79,6072.47,3679.29,0.00,0.00,0.00,0.00,3801.95,3127.12,5187.22,3854.17,4489.47,4487.37,4227.01,4322.89,3758.33,3220.95,3484.03,4340.40,3940.86,5610.13,6162.75,4962.47,4500.13,5155.27,4864.13,4697.20,0.00,0.00,0.00,0.00,4631.66,4402.17,4964.76,6322.15,5958.53,4825.13,4825.16,5909.14,4963.98,5498.18,3780.18,4903.03,5370.04,4979.97,3856.89,4066.69,5057.95,5149.81,5233.23,5307.37,0.00,0.00,0.00,0.00,5687.76,5052.34,5126.09,5788.48,5492.31,4982.41,4380.24,3401.70,3618.26,4373.89,5246.46,3878.40,4878.15,4149.86
822,30.74,637.51012,214.82759,,,,ION=[M+H]+,,,11695.98,8559.50,2057.03,8881.89,7282.02,6827.91,9066.79,7735.08,8113.60,5155.58,7152.58,7989.56,1818.08,2227.99,2278.80,1439.42,8437.84,7233.70,7528.35,8707.56,6393.55,7449.57,7473.49,7358.08,6217.83,6033.33,5483.87,9239.33,9778.46,9021.11,7449.31,9378.55,8679.08,11695.98,10409.42,11023.03,2566.43,1818.47,1801.79,1488.87,9073.28,8657.36,10456.81,9588.94,9293.86,7721.21,9090.13,7305.35,7470.17,9810.37,9111.31,8675.21,10859.48,9395.56,10835.85,8586.14,8947.47,8121.59,10767.84,8160.49,2663.35,2358.53,2054.25,2168.43,9193.00,9566.95,9398.57,8740.31,7456.18,8538.24,5235.47,7135.40,6389.30,7630.76,7844.42,7628.99,8286.70,8663.08
823,30.80,353.77240,172.80661,,,,ION=[M+H]+,,,4940.89,3209.76,1288.74,3022.00,2586.90,2868.90,4940.89,2978.96,2736.44,2594.48,2701.44,2408.98,1288.39,1265.12,999.10,954.65,2977.41,2728.99,1558.12,3021.74,2544.17,3021.00,2638.56,2518.02,2556.57,3077.86,3163.28,2754.84,3189.31,2955.20,2563.31,4343.59,3787.89,3052.92,2529.85,3694.26,1292.57,1724.04,1764.75,1123.76,3402.59,3273.24,2991.56,3454.00,3667.64,2725.37,2190.12,2184.83,3580.58,4057.50,4150.30,2591.64,3409.01,4464.45,3608.33,3081.84,3340.32,2747.31,3303.78,2921.36,978.63,1005.86,1573.44,1494.55,3298.71,3067.34,2894.46,3595.84,2595.32,2828.96,1667.84,2797.56,2333.42,3416.02,2812.34,3068.17,3234.22,3405.04
824,30.01,202.04500,145.76315,,,,ION=[M+H]+,,,5142.84,2991.91,0.00,3203.34,3626.11,3188.57,2143.10,3115.49,2482.36,3602.99,2797.26,3567.70,0.00,0.00,0.00,0.00,2918.53,4042.41,3118.21,3797.18,2706.09,3413.84,3272.65,5142.84,2670.99,2220.33,2881.90,2978.39,2672.66,2554.33,4107.30,2919.19,2961.73,3363.61,3184.02,4085.46,0.00,0.00,0.00,0.00,3511.29,1826.38,3876.66,2982.45,2349.67,3236.64,3858.74,3598.62,3014.14,2513.29,2689.86,2517.57,3206.34,3551.92,3228.84,2492.68,2496.64,3009.79,4356.55,3504.99,0.00,0.00,0.00,0.00,2327.83,2944.71,3276.30,3818.11,2501.89,4102.91,4198.19,3328.44,3675.31,3271.56,3627.69,2868.15,2373.46,2607.21
825,30.53,445.66366,184.74724,,,,ION=[M+H]+,,,13069.03,9730.64,6647.25,9534.94,9701.55,9442.44,9682.66,9910.94,8770.97,9461.44,11574.07,9593.19,6622.30,6526.27,6381.69,6325.92,8235.18,9659.97,10245.51,7501.37,9184.11,10596.00,9868.50,8529.54,10320.74,7548.46,8677.85,9993.80,8835.29,9385.85,13056.43,10209.81,9856.79,8869.79,10323.36,10395.75,7006.66,6434.85,7533.00,6601.56,7596.05,9686.32,11390.92,7928.35,10465.23,10259.36,8401.77,9738.41,8507.69,10215.15,9725.06,9302.00,9184.38,9566.62,10921.95,11618.16,8207.59,8608.14,10365.63,9963.00,6927.12,6356.22,6069.03,6982.40,10234.41,9751.83,13069.03,9120.36,9447.83,12536.60,8665.42,10504.50,8490.11,8266.08,9331.60,9430.02,9393.58,11248.48
826,30.95,185.00903,190.44328,,,,ION=[M+H]+,,,5141.65,3155.51,0.00,3111.37,2672.64,3444.78,3384.66,3365.75,3106.96,3136.10,3642.25,3274.20,0.00,0.00,0.00,0.00,3279.14,0.00,2625.15,3945.17,2968.77,0.00,2693.75,3436.03,2769.89,3186.33,3302.95,3549.67,3377.89,3642.81,3256.76,3792.08,3023.62,2445.51,3407.80,3470.15,0.00,0.00,0.00,0.00,2796.87,2721.61,2786.27,3832.86,3846.72,2760.94,3765.40,2604.09,2846.77,3378.69,3552.28,2911.60,3211.91,3217.09,3579.59,3159.32,3027.68,0.00,3773.90,0.00,0.00,0.00,0.00,0.00,3492.61,2913.38,3801.78,5141.65,3966.99,3294.42,4664.35,0.00,3236.05,3500.91,3008.89,3429.40,3156.78,3252.95
827,30.75,577.55459,195.4991,,,,ION=[M+H]+,,,10718.59,7224.03,423.56,6569.50,5361.70,6694.41,7853.39,7293.96,5640.00,6732.37,8496.84,7391.55,925.69,830.76,507.48,571.39,5167.89,4832.19,5590.34,5851.01,4780.56,4480.98,4528.58,6024.57,4254.66,7010.17,5206.53,8106.26,8671.95,6734.54,7082.18,6959.70,10718.59,10236.78,6299.53,6736.26,939.60,0.00,684.73,0.00,5836.04,8747.93,5788.08,8815.68,5576.39,5408.55,5328.68,5123.07,4351.13,8358.60,5812.60,6169.80,7499.75,7300.87,7709.42,6264.44,9308.94,8318.57,7691.93,7073.88,0.00,193.85,429.15,0.00,4538.48,6706.87,8796.13,8163.30,9169.87,5969.72,6557.39,6231.34,6081.75,7298.06,6675.67,4643.99,6979.38,6791.39
828,31.85,551.59723,195.9243,,,,ION=[M+H]+,,,19884.46,4061.23,16079.71,4744.28,5613.24,3124.54,2501.75,3716.76,3802.50,3197.95,4334.36,3306.88,15691.74,16212.76,14301.98,15237.22,3445.70,4458.71,6026.96,3392.87,2954.81,6011.07,6387.84,3752.43,5221.95,3489.54,3546.92,5196.00,4675.29,4258.99,3087.02,4804.50,5972.64,4444.91,5217.95,4887.89,17118.84,16858.07,14835.10,14246.89,4713.48,4840.57,7244.75,2577.54,4859.16,7826.04,6325.25,5659.14,5207.47,4959.29,4292.71,4077.46,3939.36,4816.67,3769.20,3866.92,3945.72,4136.77,3761.75,4815.62,19884.46,17764.62,14836.17,15968.68,5232.75,5504.01,6319.70,3174.32,4932.65,7697.84,4945.26,4523.47,3801.12,3740.77,3563.17,2988.31,3865.95,3412.73
829,30.65,269.79030,195.80235,,,,ION=[M+H]+,,,7252.41,4653.43,3470.97,5196.19,5589.41,3706.83,3621.75,4723.60,4064.22,2819.32,3649.66,4820.40,4259.77,3113.17,2346.63,2550.36,3565.33,5726.80,3740.34,5280.22,3706.93,5736.67,6107.78,5005.13,5521.99,5174.41,3893.56,4473.90,4636.98,3718.59,5144.16,4911.20,4418.22,7092.24,5412.13,3773.88,3707.16,3111.44,3804.40,3326.96,4930.01,7252.41,6914.43,5253.23,5297.47,6642.94,5830.34,4776.27,5282.16,6162.98,4260.89,5133.58,3941.94,6165.06,5001.03,5090.22,5485.88,4462.73,4642.52,5129.67,3548.41,5145.04,3011.21,3727.10,3898.03,5407.58,5933.58,4452.35,5808.16,6197.00,4243.15,5454.12,6275.36,4356.14,3176.91,4530.05,5537.11,4232.72
830,29.95,481.82142,189.60947,,,,ION=[M+H]+,,,3782.99,0.00,0.00,2490.87,3099.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2608.13,2049.48,3679.91,3408.36,0.00,3071.84,3319.55,2853.40,3782.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2643.92,2665.59,3173.17,0.00,0.00,3021.29,2545.04,3440.22,2858.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2268.45,1967.26,2523.18,2902.99,0.00,3607.07,2801.87,2489.08,3398.37,0.00,0.00,0.00,0.00,0.00
831,30.16,256.94187,148.85107,,,,ION=[M+H]+,,,5532.99,0.00,0.00,4237.58,3560.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4737.71,3747.11,4905.46,4395.63,0.00,3551.70,3281.33,3152.29,3943.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3974.76,3770.79,3468.13,5271.35,0.00,3917.08,3942.19,3473.91,3883.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3143.70,3597.53,4305.82,5532.99,0.00,3484.36,3540.74,3531.70,3026.59,0.00,0.00,0.00,0.00,0.00
832,30.19,111.88864,211.68951,,,,ION=[M+H]+,,,5380.53,2426.42,2728.42,2291.33,1840.66,4034.80,0.00,4520.12,0.00,2954.54,5306.80,3014.03,2355.65,3432.11,3719.50,3230.49,0.00,4336.73,4585.53,0.00,3011.18,3785.91,0.00,4448.84,0.00,3599.86,0.00,0.00,4391.70,0.00,0.00,3323.98,4019.93,0.00,3432.25,4541.10,2793.08,3674.84,2988.44,2285.93,3910.13,3161.66,0.00,0.00,0.00,4032.76,0.00,0.00,2107.90,3326.02,0.00,0.00,4304.15,0.00,0.00,5380.53,0.00,0.00,3727.32,4279.52,1862.83,2046.86,1845.01,2506.29,3197.82,4295.20,4008.90,0.00,3803.29,3948.44,0.00,3764.04,0.00,3659.74,4205.57,3439.78,3618.62,3882.59
833,30.34,398.13719,186.00342,30.724,"S-Adenosylmethionine","C15H22N6O5S",ION=[M+H]+,"C00019","29908-03-0",7671.92,5582.41,0.00,4431.89,4208.68,5159.38,5145.22,4960.64,5473.34,6122.70,5642.10,6844.93,0.00,0.00,0.00,0.00,3909.16,3688.93,0.00,6943.71,5506.51,0.00,0.00,7671.92,0.00,5643.73,4002.64,6244.90,6149.10,6372.42,5154.86,5396.66,5293.94,6266.93,5087.53,5247.01,0.00,0.00,0.00,0.00,4909.96,4705.72,0.00,5438.14,4690.77,5780.93,4943.96,6433.18,7314.79,5212.91,6287.72,6568.43,4871.78,5945.84,6265.57,6651.92,6153.23,4754.25,4922.35,5428.72,0.00,0.00,0.00,0.00,4360.59,4652.18,7352.63,7221.66,5863.83,7490.99,4726.23,0.00,6142.20,5426.62,4834.44,5336.08,5799.79,5820.40
834,30.44,135.04119,151.21086,,,,ION=[M+H]+,,,2771.95,1603.46,0.00,0.00,249.23,0.00,0.00,2282.30,2413.34,0.00,1574.82,1911.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2276.27,0.00,0.00,0.00,0.00,1783.27,2625.18,2520.54,0.00,1729.57,1647.42,2242.65,0.00,2241.26,1544.62,2591.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1895.53,2259.76,1849.86,2771.95,2536.02,1735.83,2455.94,1798.20,2119.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1992.62,0.00,0.00,1480.76,1510.01,2537.58,2051.94,1811.94,2127.42,0.00
835,30.49,479.82872,189.64105,,,,ION=[M+H]+,,,3782.99,0.00,0.00,278.16,1994.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1237.47,0.00,0.00,0.00,1987.67,3319.55,0.00,3782.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2100.46,0.00,0.00,2066.86,2465.15,2032.77,2308.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2820.01,0.00,1508.99,1638.29,0.00,0.00,0.00,0.00,0.00
836,30.89,279.83979,168.18661,,,,ION=[M+H]+,,,5781.51,3273.71,4483.80,3385.90,3441.23,2541.87,3150.11,2910.98,2448.51,2867.71,2942.86,2853.73,5437.32,3278.62,3713.72,3756.15,3314.50,2537.80,2940.79,3532.34,3230.10,3148.68,2539.86,3015.25,3154.85,2934.86,3380.12,3289.46,3211.58,4498.93,3108.79,3106.24,3526.23,3739.63,4090.92,3917.45,3722.30,5781.51,4359.30,5090.42,3924.76,3738.98,2803.18,3680.17,3107.09,4543.75,3396.33,3876.02,3576.98,3183.34,3148.47,3776.34,3103.52,3666.95,3591.42,2673.71,2865.26,3488.60,4493.31,3725.49,4776.95,4006.00,5026.42,4856.90,4042.29,3641.20,3014.12,3460.68,3739.53,3470.88,3673.31,3266.47,3632.43,3048.84,2561.24,3116.00,3403.68,2684.33
837,30.62,337.79771,171.57857,,,,ION=[M+H]+,,,6930.70,3212.19,5678.53,3216.58,3209.85,2876.98,3014.07,2123.91,3036.38,3192.54,3230.30,2629.88,5619.90,4876.48,4749.26,4873.34,3458.24,3415.69,2388.67,2771.46,2640.03,2237.74,3051.68,3169.69,2829.90,3507.83,3048.00,3201.07,3435.41,4267.58,3335.34,2884.22,3633.79,3492.19,3266.89,3028.81,6443.09,5452.62,5489.62,5794.01,3442.42,3525.52,2744.40,1853.17,2999.71,4410.41,3252.81,2988.11,3465.98,2954.16,4735.69,3272.24,3716.78,4018.71,2982.67,2982.22,2731.58,2769.85,3074.25,3336.90,5364.61,6930.70,6535.56,6013.11,5419.53,3426.36,3194.78,2958.67,3436.76,3987.08,2582.97,3577.76,2964.08,3288.00,3522.32,2983.81,3351.11,2849.13
838,31.24,757.45710,223.72238,,,,ION=[M+Na]+,,,31263.07,5553.79,27399.13,7725.56,8566.42,6537.26,5437.99,5729.77,6011.48,5061.23,4824.18,5599.32,27738.57,28552.73,27577.30,22735.60,6442.23,8404.36,10846.84,3249.43,4689.18,9391.62,8457.70,7888.96,6353.39,4757.89,5728.74,5789.37,6023.44,5850.17,4293.19,6654.30,5845.19,5651.25,5912.94,5811.64,27518.15,31263.07,26243.54,26546.67,7527.31,8691.93,11204.52,2961.05,5052.19,12105.69,8433.35,9129.87,8431.00,5812.54,4484.84,5753.28,6524.40,5547.72,5474.91,5933.34,5673.02,5696.17,7306.65,5896.18,29447.06,27783.89,26251.51,27131.44,6574.43,10192.21,11033.77,5578.60,5095.05,12297.16,8239.77,6165.09,5903.50,3883.15,5399.36,5791.77,6451.00,3506.22
839,31.31,831.42197,181.20454,,,,ION=[M+H-H2O]+,,,8296.11,0.00,6335.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5496.34,5746.79,4054.21,4604.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8296.11,6637.14,6408.33,6564.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6789.79,7662.19,7536.87,6225.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
840,31.24,963.30892,198.09396,,,,ION=[M+Na]+,,,6334.45,0.00,4726.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3875.52,3825.47,3962.73,3926.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4250.75,5143.84,4752.96,5173.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5791.39,6334.45,5275.81,4406.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
841,31.85,723.47643,177.61325,,,,ION=[M+H]+,,,5258.92,0.00,3890.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4126.39,3482.60,2813.38,3252.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4060.06,4681.30,3620.39,4016.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2864.40,4391.43,5258.92,4117.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
