"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Mena_1_08-Aug-24_10230","B9_Mena_2_08-Aug-24_10231","B9_Mena_3_08-Aug-24_10232","B9_Mena_4_08-Aug-24_10233","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Mena_1_10-Aug-24_10373","B9_Mena_2_10-Aug-24_10374","B9_Mena_3_10-Aug-24_10375","B9_Mena_4_10-Aug-24_10376","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Mena_1_11-Aug-24_10512","B9_Mena_2_11-Aug-24_10513","B9_Mena_3_11-Aug-24_10514","B9_Mena_4_11-Aug-24_10515","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
1689,502.68,586.54081,261.00385,,,,ION=[M+H]+,,,70308.30,51955.54,21335.05,58375.85,60383.31,34101.67,51624.51,56206.83,64025.16,55640.11,58162.98,49923.15,0.00,0.00,21447.00,0.00,64019.99,44235.51,56435.60,54804.74,66821.84,67912.35,63021.18,62958.55,61977.29,55862.20,63228.78,54793.52,60961.72,47109.30,45786.95,55197.30,0.00,0.00,47558.73,49806.86,33191.01,0.00,36024.13,37773.72,54586.42,59321.67,55818.94,56439.43,54938.78,58016.35,58536.32,51749.66,58132.48,51994.39,57365.50,50396.63,62154.88,54731.20,54953.25,53605.46,57812.02,51931.32,60090.27,61470.35,0.00,40133.55,41891.36,45559.78,61576.94,65170.20,63841.22,64259.57,59880.54,70308.30,58205.11,56329.88,57452.26,57952.29,61494.97,56084.08,52407.28,46280.06
1690,502.66,558.50962,253.88106,,,,ION=[M+H]+,,,133306.23,102985.20,33829.84,115886.19,116374.41,75634.14,96012.39,102272.31,133306.23,118438.19,111829.55,101446.18,0.00,0.00,0.00,0.00,123646.72,109399.53,112825.16,108326.39,114482.20,129925.66,114269.47,126842.34,130965.40,106482.35,127452.47,104636.55,119886.36,92150.19,101076.56,111564.55,23410.71,47145.34,92963.51,95475.44,0.00,0.00,74473.76,74546.68,110376.90,115438.12,105855.26,110175.03,105598.59,104484.42,115527.49,102988.24,108341.23,94536.91,109225.76,99475.55,121005.62,111338.68,109966.84,109733.71,107670.83,94282.60,113411.40,114180.69,0.00,81251.51,83080.81,92605.26,119948.86,131062.74,126837.29,116742.30,115678.17,122851.57,115527.59,109958.95,114810.60,109849.45,110341.13,105648.12,106142.72,96700.31
1691,503.19,407.36087,212.13995,,,,ION=[M+H]+,,,26435.77,15001.15,12679.20,16366.42,8619.61,24075.68,23103.55,22031.74,22717.98,18339.58,18759.57,19121.39,0.00,19764.07,20862.31,22469.45,18079.05,0.00,0.00,19705.41,22374.85,20901.08,0.00,17811.60,0.00,20912.21,19601.72,22101.46,0.00,20526.00,0.00,16888.99,0.00,0.00,24234.86,22501.13,22062.32,0.00,0.00,26435.77,21628.28,23534.97,20436.01,19686.09,0.00,0.00,20991.55,0.00,22310.91,22081.18,0.00,0.00,21853.72,22267.02,22826.89,20694.89,20110.64,0.00,0.00,0.00,0.00,20089.07,20467.44,0.00,11235.06,19312.03,21363.47,21416.69,22166.99,0.00,0.00,21420.21,0.00,24432.80,0.00,21281.86,21212.62,18823.17
1692,503.60,150.08932,214.59215,,,,ION=[M+H]+,,,7154.08,4314.58,4270.16,4648.08,2745.51,6158.93,6511.78,5843.76,5725.75,5139.27,5462.59,4913.10,3963.50,4518.51,5095.29,5140.96,5476.72,5049.49,5937.22,5084.49,5970.87,0.00,5488.64,0.00,4531.90,4906.49,5417.99,5249.17,6006.88,0.00,6386.93,4221.94,0.00,5836.88,7045.75,5558.55,6486.41,6339.39,5722.24,6821.55,5631.50,4636.39,4158.32,4355.46,6045.84,0.00,5295.33,6684.44,0.00,6396.14,0.00,5216.21,4800.70,5875.57,0.00,0.00,0.00,6232.74,5018.46,6116.62,0.00,0.00,0.00,7154.08,5819.71,4511.77,5115.94,0.00,0.00,6203.41,0.00,4742.37,0.00,7069.96,5141.36,5369.40,0.00,0.00
1693,503.03,679.47260,280.09152,,,,ION=[M+H]+,,,7380.84,4478.09,2725.36,4772.41,4813.24,0.00,7130.93,0.00,5864.88,5441.49,0.00,0.00,4695.11,0.00,5377.20,0.00,4853.23,4660.38,5131.58,4402.68,0.00,5157.66,0.00,4386.71,4766.46,4914.30,0.00,6113.84,5887.32,5566.13,4787.36,4433.51,0.00,7380.84,7100.67,6598.69,0.00,0.00,0.00,6333.28,0.00,7363.21,6702.15,0.00,0.00,6431.38,6553.61,5910.21,6291.02,5690.33,6344.30,5902.89,6103.37,6114.63,6522.34,5709.10,5884.48,5042.53,5351.67,6232.95,5253.54,5035.08,0.00,6010.16,6073.39,5675.37,6346.20,6060.70,6195.06,6082.83,5997.70,6181.36,0.00,6271.30,5808.08,5417.73,5878.77,0.00
1694,503.15,332.15986,175.67436,,,,ION=[M+H]+,,,10011.71,7220.33,3258.27,7459.37,7768.28,5683.68,7036.32,9003.51,7530.99,6416.67,7845.91,6741.62,4224.39,4314.12,3289.42,3141.76,7951.92,6979.72,7891.62,5527.95,6853.62,6912.95,8388.72,6681.23,8976.39,8025.45,6536.41,8584.54,7883.17,9347.46,8189.47,10011.71,3203.33,3730.02,5982.02,8218.61,0.00,3449.58,3300.70,3539.81,6658.46,7744.23,5651.23,6390.05,6407.31,6832.09,7940.93,6854.57,8121.64,7978.63,6424.01,0.00,8020.83,7395.13,6689.36,9015.75,7358.22,8106.79,7311.02,9219.00,3065.97,3073.64,4013.44,3686.41,9434.83,8085.00,8525.73,8671.72,7825.58,9064.63,8443.57,7384.36,7618.24,6061.57,8263.90,9309.33,7323.81,7617.43
1695,503.17,278.15175,214.30072,,,,ION=[M+H]+,,,4363.69,2988.17,2671.48,3110.62,3006.50,4204.55,3175.73,3116.00,3100.45,0.00,2507.61,0.00,2636.62,2692.54,2390.18,2266.38,2491.48,2609.56,2626.12,2934.06,3142.04,2515.16,2762.60,2508.98,2929.00,2996.10,3405.33,2718.65,2819.12,3423.01,2887.14,2580.62,2503.42,3088.24,4027.69,3610.13,3298.15,2600.13,3037.56,3065.19,3166.98,3702.52,3765.02,3142.16,3422.52,2929.98,3000.10,3738.80,3402.02,4363.69,3393.17,3223.22,3677.00,2875.62,2750.24,3121.99,2932.56,3279.58,2668.94,2691.78,2518.26,2843.97,2232.17,2476.59,3438.50,3126.76,2867.16,3457.07,3128.53,2914.68,2661.32,3040.46,3674.85,3034.89,3314.77,3440.67,2660.52,3276.78
1696,504.39,535.15798,216.94968,,,,ION=[M+H]+,,,2558.49,708.60,452.18,671.58,1231.48,0.00,0.00,0.00,2036.78,1781.10,0.00,0.00,0.00,1798.33,0.00,0.00,0.00,0.00,0.00,1944.59,1371.47,1298.94,1667.89,1062.39,1303.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1957.52,0.00,2128.08,0.00,1808.93,0.00,0.00,0.00,0.00,2100.33,0.00,0.00,2115.50,2119.86,1935.84,1705.17,0.00,1509.40,1889.24,1566.33,2042.81,0.00,0.00,2558.49,0.00,0.00,1915.08,0.00,0.00,0.00,1818.93,2170.72,0.00,0.00,1843.35,1819.76,0.00,0.00,0.00,1569.00,0.00,2042.70,1599.58,0.00,0.00
1697,503.45,708.50625,284.66983,,,,ION=[M+H]+,,,2600.67,1301.05,947.81,1682.27,1677.51,1822.47,1592.26,0.00,1464.27,1751.77,1324.00,0.00,1316.19,0.00,1312.35,0.00,1741.14,1315.03,0.00,1569.03,1499.40,1360.79,1153.50,1451.23,986.19,0.00,1504.51,1578.93,2361.96,1476.62,1355.02,1304.79,0.00,0.00,0.00,2089.73,1466.80,1778.55,0.00,1630.36,1683.79,1767.31,2072.63,2309.02,1569.42,1852.59,2591.21,1440.72,1787.83,1530.25,0.00,1270.37,1864.53,1703.36,1730.96,1635.12,1543.45,1444.95,1722.09,1760.01,1031.78,1441.09,0.00,1396.61,1575.90,2600.67,1757.17,1795.56,1919.27,1958.07,1781.05,1930.58,1836.34,1024.69,1410.14,1910.74,1510.05,1463.81
1698,503.52,428.23531,216.16646,,,,ION=[M+H]+,,,2080.69,671.58,346.08,722.53,882.11,1426.80,1263.40,1290.53,1495.02,1180.13,1428.98,1322.93,0.00,0.00,816.48,1213.27,1224.58,1059.75,1000.90,1057.62,0.00,0.00,0.00,941.70,1056.72,0.00,1069.16,0.00,1443.77,1584.80,1250.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.14,0.00,0.00,551.51,0.00,761.17,837.71,801.11,879.64,0.00,0.00,0.00,1331.98,0.00,2080.69,1168.79,1316.50,0.00,1142.45,0.00,1069.17,1054.10,0.00,0.00,0.00,1423.88,1965.95,0.00,0.00,1917.92,1460.37,0.00,1928.95,0.00,0.00,1495.00,1556.76,0.00
1699,503.67,145.07676,128.95262,,,,ION=[M+H]+,,,4622.83,3212.38,3301.38,2952.76,3316.68,3771.52,2850.97,3012.23,3125.51,3424.19,2906.50,3300.56,3091.28,2982.98,3642.35,2986.89,3747.22,3347.00,3114.20,0.00,2801.65,3214.78,3125.86,3125.89,2943.34,3320.53,2907.79,3379.15,2725.69,3393.47,2713.08,3356.39,2287.64,3672.76,3630.76,4622.83,3805.47,3611.65,3841.37,2967.99,3533.63,3268.97,3385.02,3104.63,3202.22,4488.92,2921.71,3406.83,3569.65,3146.59,2851.99,2719.38,3343.93,3797.27,2790.61,3175.10,3798.05,3298.92,2957.85,3449.38,2995.42,3309.10,3091.92,3290.15,2565.80,3630.73,3265.74,2470.18,4071.67,3951.92,2766.57,2874.04,3410.69,2920.18,3427.28,2510.70,2824.60,3369.02
1700,503.71,435.33447,219.13197,,,,ION=[M+H]+,,,2124.33,1120.10,563.36,1365.09,1037.98,0.00,1679.97,1439.62,1768.59,0.00,0.00,0.00,0.00,840.06,0.00,0.00,1142.07,0.00,1031.91,1426.01,0.00,0.00,0.00,862.55,1288.83,1501.72,983.13,1838.74,1688.22,0.00,879.94,0.00,0.00,0.00,1838.03,2022.19,942.39,766.81,1404.11,625.16,1611.73,1963.84,1844.11,0.00,1666.28,1603.95,0.00,1388.93,1184.33,1427.80,1802.13,1641.56,0.00,1816.99,1908.58,1486.49,1478.42,1777.80,1447.89,0.00,826.36,0.00,1355.49,0.00,2092.89,1914.53,1751.93,1602.11,1569.61,2013.02,0.00,1989.87,2124.33,1086.53,1264.57,1752.80,1790.44,1885.76
1701,503.80,412.25895,215.67827,,,,ION=[M+H]+,,,36713.75,28939.93,8913.08,30765.21,30539.73,27653.32,29805.07,34423.59,33960.17,33128.40,30834.21,31567.03,20661.95,16772.11,17335.34,17602.01,35506.38,30949.20,28853.58,29964.37,29187.39,30838.35,34190.21,33160.41,32065.95,33836.33,29619.91,36207.00,35218.17,33431.69,33198.33,36713.75,0.00,14680.34,23478.70,26002.12,0.00,0.00,0.00,1131.07,26624.94,25618.50,28249.97,28373.87,23547.95,30430.03,26660.68,24988.88,27978.51,27864.01,26479.67,26044.37,30178.45,32868.80,27647.16,28855.37,28353.72,26206.88,28453.78,34109.14,0.00,17257.34,16197.17,0.00,33889.56,33550.14,31626.08,35975.93,34017.40,32678.71,31101.89,30524.47,31858.65,27102.40,27765.77,33045.55,27589.43,27702.19
1702,504.06,636.45920,260.54764,,,,ION=[M+H]+,,,6954.02,0.00,0.00,2807.71,2578.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4495.91,3812.19,4443.76,0.00,0.00,0.00,4649.53,6954.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3331.17,3628.76,3478.37,0.00,0.00,2245.88,3281.46,4146.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3398.17,3504.06,3600.19,0.00,0.00,2514.25,2797.81,4351.09,0.00,0.00,0.00,0.00,0.00
1703,504.11,456.34252,215.96742,,,,ION=[M+H]+,,,37111.85,20231.62,26672.12,22982.58,21384.59,30931.90,28068.23,30815.46,27733.13,0.00,27912.79,34775.17,30639.31,30582.04,31273.84,33817.36,27777.90,27238.68,25104.68,31408.67,31247.49,0.00,30136.23,27935.75,31848.81,25822.35,31101.07,31948.09,28072.69,31891.85,37111.85,33929.94,0.00,0.00,0.00,22252.91,28441.26,28097.88,30102.65,0.00,0.00,25385.55,23555.98,28729.38,0.00,0.00,27427.90,28587.79,24398.05,25868.89,25895.26,23245.22,0.00,0.00,0.00,0.00,0.00,32428.39,34845.48,35983.89,33738.83,36565.85,0.00,36806.42,0.00,29107.59,31746.34,25736.18,0.00,0.00,30153.94,27413.41,28713.19,0.00,34268.11,28840.86,28525.14,25053.75
1704,504.56,324.28194,186.3356,,,,ION=[M+H]+,,,11585.58,6728.17,3012.66,6866.79,5694.98,8879.07,6847.13,6590.91,6793.45,7037.30,0.00,0.00,0.00,6552.53,6233.50,0.00,6640.06,0.00,7987.66,7879.32,6569.60,11585.58,6522.04,7163.19,5992.45,6197.61,6435.75,6508.46,6521.49,7369.46,5482.11,5920.18,4487.61,7558.86,10184.04,10023.83,0.00,0.00,0.00,6823.83,7665.84,8904.36,8800.60,8651.30,9067.88,0.00,0.00,6990.11,7921.55,8235.18,6475.14,7715.98,7152.82,6422.44,5199.40,9215.02,8468.90,6837.13,8813.06,4992.23,3918.80,4046.31,3687.13,4889.85,7119.24,4168.90,7497.68,7086.50,6313.65,5644.50,4733.65,5449.69,6336.99,6547.79,6389.22,7030.85,7488.07,7170.62
1705,504.95,412.31642,208.33656,,,,ION=[M+H]+,,,29945.79,10903.05,19046.07,17532.67,17892.93,25659.15,24895.33,23691.58,29945.79,26141.18,26306.43,0.00,28245.48,28720.46,25386.07,29659.82,26357.60,23116.24,26246.28,25884.36,0.00,19367.37,20515.26,23434.37,22888.43,0.00,22911.70,0.00,0.00,27386.48,0.00,27585.20,14940.53,0.00,0.00,0.00,15695.03,0.00,17650.60,0.00,0.00,16651.37,15447.28,13697.53,0.00,0.00,21622.48,21059.54,20159.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25745.54,26541.60,21682.24,27601.32,28046.76,27547.26,0.00,0.00,20828.00,21312.87,20850.57,0.00,0.00,23145.35,21318.65,21204.43,0.00,27927.32,27444.01,24608.86,0.00
1706,504.97,382.28478,202.14532,,,,ION=[M+H]+,,,7366.79,3302.07,80.83,5114.61,3603.90,0.00,0.00,5614.61,0.00,0.00,5480.85,0.00,0.00,0.00,0.00,0.00,6408.04,5760.08,0.00,5354.88,3597.51,0.00,0.00,5725.19,5735.01,0.00,0.00,0.00,5307.22,0.00,5395.12,5959.99,0.00,0.00,4616.76,0.00,0.00,0.00,0.00,0.00,5475.31,6433.56,0.00,4738.07,3925.91,0.00,6105.20,4137.27,4672.92,6522.27,5364.78,6470.70,0.00,4904.91,0.00,5833.15,4802.58,5817.42,4940.43,5773.57,0.00,0.00,0.00,969.98,6740.80,7189.04,5908.75,7366.79,5316.88,5951.41,0.00,5346.88,5572.97,4467.50,5371.19,5604.05,4953.98,6135.09
1707,505.48,405.32196,212.70383,,,,ION=[M+H]+,,,79481.44,63669.96,33285.41,59709.19,67744.78,56954.42,72923.62,66949.25,72110.78,60740.94,71680.69,59272.65,29591.21,34739.54,25871.26,31152.31,64293.75,73485.27,54343.50,56521.60,59157.37,68657.78,72402.43,66441.87,70596.10,66874.21,68768.26,73669.10,73229.15,79481.44,67836.80,75372.33,12869.86,26404.98,47779.05,52041.54,28623.93,30177.22,30346.21,28554.23,56983.12,59869.04,47579.98,43212.15,59613.57,65513.37,68228.25,60239.16,62741.39,61171.39,64654.08,66292.73,69027.69,69598.65,61588.71,72198.98,63488.07,62709.88,72099.57,74245.28,39475.58,36524.37,41112.26,43256.80,69309.70,69947.87,65164.60,55799.70,69861.86,71436.32,71150.20,65247.19,70283.32,65050.76,65817.27,67508.71,65565.78,61178.94
1708,506.20,660.47347,264.25696,,,,ION=[M+H]+,,,5010.93,0.00,21.64,2207.21,1743.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4171.01,2505.88,4388.48,0.00,0.00,5010.93,2630.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2430.00,2384.96,3102.43,0.00,0.00,2373.92,2193.46,1883.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.62,0.00,0.00,0.00,2559.80,2338.41,2605.50,0.00,0.00,2324.63,2127.81,2381.78,0.00,0.00,0.00,0.00,0.00
1709,507.03,849.24075,265.7041,,,,ION=[M+H]+,,,1648.19,275.45,396.74,464.49,718.39,0.00,1044.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.22,0.00,0.00,0.00,0.00,0.00,929.54,1064.94,0.00,0.00,0.00,0.00,0.00,1024.13,0.00,999.09,0.00,0.00,0.00,0.00,1427.77,1098.27,1226.88,1008.00,0.00,1085.59,0.00,907.79,0.00,794.08,884.99,0.00,651.09,0.00,0.00,0.00,1176.43,0.00,0.00,0.00,830.23,0.00,966.00,1046.82,0.00,0.00,0.00,0.00,0.00,1648.19,1102.08,0.00,0.00,969.75,967.92,1283.62,1074.74,0.00,1000.66,1012.80,0.00,1090.77
1710,508.84,980.26976,283.7721,,,,ION=[M+H]+,,,3719.15,2278.55,1647.50,2035.01,2345.21,2959.84,2433.20,3012.08,2357.95,0.00,0.00,0.00,2965.21,2584.13,0.00,2950.98,0.00,2369.80,1824.64,1990.24,2589.81,3514.27,1348.89,1945.43,2266.27,2358.57,2303.04,3279.36,0.00,2213.26,0.00,2679.19,2803.75,3719.15,3645.64,2309.91,0.00,0.00,0.00,0.00,0.00,2512.29,2366.90,2967.46,0.00,0.00,3009.22,2312.82,2719.34,2612.96,2555.17,2619.70,2573.15,2666.12,2609.22,3215.63,2974.74,2801.17,2748.37,2310.34,2874.48,2884.60,2968.82,2541.83,3203.13,2465.41,2335.01,2385.21,3020.78,3288.49,2655.92,2445.81,2636.01,2536.52,2630.80,2590.08,2576.47,2600.22
1711,510.08,831.23261,260.89682,,,,ION=[M+H]+,,,5629.30,1507.03,1818.87,2603.43,2647.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2753.35,3161.41,2960.84,0.00,0.00,2601.48,2541.98,2975.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2876.36,2471.07,3561.14,0.00,3450.07,5629.30,2675.63,3106.54,3049.02,2788.38,0.00,3251.97,3205.89,3310.32,3410.14,3341.68,3347.63,0.00,3098.68,3582.18,3997.33,3519.47,3404.85,4121.19,3503.67,2891.60,3077.23,3051.34,3057.40,0.00,3300.05,3086.75,2207.43,2151.82,2597.67,3000.20,2615.91,2448.21,2409.45,2978.60,2332.78,2699.31,2212.30,2783.60
1712,511.82,979.26965,284.48947,,,,ION=[M+H]+,,,3503.10,1541.94,1356.72,1708.03,1248.04,0.00,1991.58,2247.16,0.00,0.00,2216.54,0.00,2534.01,2461.51,2493.08,0.00,2216.22,1631.27,0.00,1513.51,0.00,833.15,2068.78,0.00,0.00,0.00,2040.88,0.00,2272.84,1823.75,0.00,0.00,1820.51,3175.28,3503.10,2020.85,2018.72,0.00,1943.51,0.00,1854.39,2048.12,1625.33,2124.85,0.00,2129.56,2004.14,1989.61,1703.97,2050.45,1804.18,2000.95,2272.92,2678.44,2230.60,2217.41,2298.35,2374.76,2207.11,1978.55,2614.78,0.00,2215.07,0.00,2098.03,1982.34,1855.19,1547.09,2109.15,0.00,2205.43,0.00,2041.82,2244.93,1267.10,2241.91,0.00,1962.48
1713,510.60,368.29012,200.80872,,,,ION=[M+H]+,,,28508.41,17973.34,21317.41,16381.80,16007.12,17441.10,13656.84,18105.79,16928.18,17731.67,18325.87,22159.06,22683.44,20332.10,22125.02,19570.96,18185.94,16795.11,19630.94,16872.16,19546.07,16689.19,15313.46,14203.09,16623.03,15127.63,18002.95,19452.61,17861.22,19091.69,20786.99,19031.16,11950.16,14809.44,15528.42,18387.90,20396.58,21129.62,18696.51,16968.73,18932.26,14341.39,14926.41,13861.78,15393.96,18451.23,13787.17,14894.46,14866.90,18707.42,14684.34,23380.76,19397.53,18044.34,24878.73,17630.47,19293.18,16810.16,18983.21,17363.75,28508.41,22356.47,20511.19,22529.87,19059.92,16013.32,15348.45,12613.96,18411.21,18750.13,16734.31,15608.74,16163.74,16600.74,18312.04,18165.38,18102.01,16929.67
1714,512.69,283.28730,189.32974,7.449,"Stearamide","C18H37NO",ION=[M+H]+,"C13846","124-26-5",34913.86,9691.17,0.00,27644.51,19896.49,12839.39,11715.76,11077.96,0.00,0.00,0.00,10158.32,0.00,0.00,0.00,0.00,32586.66,18142.14,30662.93,21887.00,10854.77,27486.53,16853.99,14604.62,17477.32,11301.50,9213.77,10734.73,11191.88,0.00,0.00,11636.64,7695.48,10203.10,13414.88,12168.60,0.00,0.00,0.00,0.00,34913.86,27831.43,34040.56,30200.74,11861.53,27299.04,18272.36,21393.94,21409.74,12871.14,10582.14,12231.11,10148.20,10548.00,13690.46,12626.15,13553.66,11779.91,11201.60,8478.93,0.00,0.00,0.00,0.00,28175.36,23995.39,24354.40,24943.62,7722.21,23708.36,13293.08,18074.94,18884.02,9857.59,12304.33,11420.44,12305.65,11183.53
1715,513.11,390.20183,182.74998,,,,ION=[M+H]+,,,6153.92,3012.23,5039.17,3075.31,2875.40,5544.64,4807.42,0.00,0.00,5149.00,4924.80,0.00,5158.08,4681.74,4631.63,4648.26,5235.56,5443.77,4988.64,4902.31,5489.72,0.00,0.00,4551.70,5835.12,0.00,0.00,4220.66,0.00,0.00,3901.21,0.00,5428.53,5223.00,0.00,4993.13,5465.24,6007.62,5242.67,5107.55,5102.50,0.00,0.00,0.00,4902.70,4667.38,5150.68,4512.69,0.00,0.00,4853.25,5678.44,0.00,4612.97,5523.53,4835.44,5494.42,0.00,0.00,0.00,4628.51,4509.63,4941.68,5447.41,6148.46,0.00,0.00,5082.43,6153.92,5156.70,0.00,4630.50,0.00,5825.61,4546.91,4318.01,5025.04,0.00
1716,514.37,394.21302,208.74687,,,,ION=[M+H]+,,,2149.61,1231.36,736.98,688.58,934.52,1303.78,1625.12,1228.25,1438.26,1384.07,1465.18,1446.94,1513.25,0.00,0.00,2149.61,0.00,0.00,1151.72,883.07,1227.49,1514.21,929.22,1115.42,1088.43,881.23,1007.32,1957.88,1341.68,1591.97,1899.74,1696.03,0.00,1339.19,1244.19,1624.05,311.36,0.00,1903.19,0.00,1669.55,0.00,524.34,1130.69,1782.71,1526.91,1789.51,702.86,0.00,1187.38,1396.14,0.00,1592.88,1055.46,1179.90,0.00,1576.69,1403.79,1907.45,1372.98,1354.71,610.40,0.00,1001.20,1405.41,717.49,780.73,0.00,1125.99,1275.71,1272.01,0.00,0.00,1327.38,1477.74,1471.60,0.00,0.00
1717,514.43,909.23019,273.69363,,,,ION=[M+H]+,,,4056.40,2569.76,2548.05,2030.00,2077.99,2893.92,2921.46,3589.75,2919.00,3161.60,2717.54,3384.06,0.00,2840.18,3015.96,3153.02,0.00,2000.08,1946.00,1926.17,3626.24,2780.08,0.00,2118.51,1842.88,2978.03,2495.73,0.00,0.00,0.00,0.00,0.00,1989.80,2934.70,3525.04,3008.91,2858.57,3254.25,2838.44,3000.99,3718.69,2831.95,2550.36,0.00,2592.11,2697.33,2589.37,0.00,2385.76,2928.08,3053.14,3001.50,3390.23,3123.14,3048.59,0.00,3304.91,3151.30,3160.40,3115.85,0.00,2965.67,3338.59,3310.98,3137.33,3056.58,0.00,3192.84,3181.03,0.00,3300.67,3775.77,3445.55,4056.40,2766.84,3083.18,2904.19,3074.36
1718,514.50,737.53984,284.34564,,,,ION=[M+H]+,,,1921.60,0.00,0.00,1319.54,898.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1893.22,1395.20,1728.11,0.00,0.00,1794.58,1774.84,1799.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1905.26,1720.04,1728.19,0.00,0.00,1376.12,1235.62,1557.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1880.42,1921.60,1662.40,0.00,0.00,0.00,1247.14,0.00,0.00,0.00,0.00,0.00,0.00
1719,514.59,426.33211,214.06502,,,,ION=[M+H]+,,,4585.89,3523.91,3165.45,3103.61,2866.33,3528.27,3466.12,3443.87,2975.04,2996.95,3562.85,4139.94,3450.27,3143.49,3890.55,3087.15,3111.73,3279.60,2615.31,2808.31,4039.46,3163.68,2786.19,3380.65,2821.74,2927.12,3038.11,4585.89,4196.51,4338.37,3910.05,4524.06,3589.78,2825.90,2693.68,2848.43,3048.61,2873.78,2916.88,2416.84,3083.03,2988.46,2805.88,3022.66,2831.80,0.00,2900.35,2387.56,3075.23,3388.26,3401.26,3922.18,3959.47,3620.32,3407.47,3235.46,3517.02,3253.66,3641.79,3708.87,2815.13,3573.01,3552.05,3217.62,3708.41,3259.76,3172.16,3388.07,3682.82,3294.35,3543.32,3447.45,3595.41,3157.88,3385.47,3244.07,3489.13,3907.20
