"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
1948,517.67,370.09392,177.73802,59.189,"Decamethylcyclopentasiloxane","C10H30O5Si5",ION=[M+H]+,,"541-02-6",14758.50,0.00,0.00,8521.88,8322.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4876.51,8811.40,0.00,9421.87,0.00,0.00,6186.50,10062.95,10566.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14208.22,14758.50,9463.76,0.00,5336.24,12028.09,14350.12,12715.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4450.40,13748.20,10550.80,11972.95,0.00,4548.52,4977.07,9011.08,10081.32,0.00,0.00,0.00,0.00,0.00
1949,517.79,627.18739,233.91566,,,,ION=[M+H]+,,,511189.30,0.00,0.00,336165.85,342113.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438075.72,261234.87,365252.69,322987.04,0.00,394897.58,310295.76,325232.88,313246.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498400.83,271405.01,274847.62,263417.27,0.00,511189.30,223673.89,291415.47,226040.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411965.76,309543.21,303699.46,313160.68,0.00,476905.26,428584.68,315115.92,288765.64,0.00,0.00,0.00,0.00,0.00
1950,518.00,309.30298,187.32074,33.196,"Oleoyl Ethyl Amide","C20H39NO",ION=[M+H]+,,"85075-82-7",19370.52,0.00,0.00,12843.51,11246.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15367.38,13068.51,14102.00,13587.41,0.00,10756.82,0.00,13848.69,9932.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13566.87,0.00,14488.54,11689.77,0.00,13860.67,8842.43,19370.52,10729.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13331.57,17699.47,13011.49,14209.06,0.00,11838.00,8724.43,16429.21,10622.59,0.00,0.00,0.00,0.00,0.00
1951,517.78,311.25212,186.6487,,,,ION=[M+H]+,,,2246.36,0.00,0.00,857.66,187.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1644.33,0.00,1687.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1672.04,0.00,0.00,1593.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2110.27,1583.94,0.00,0.00,0.00,0.00,2246.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1952,517.88,388.10443,237.56354,,,,ION=[M+H-H2O]+,,,91808.69,0.00,0.00,51733.14,50761.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68317.72,43478.30,60194.97,40100.47,0.00,60469.01,43103.31,41724.90,51594.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77937.63,39356.65,41807.01,36778.79,0.00,91808.69,31675.60,42632.13,30525.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73619.93,44655.26,42698.85,51852.12,0.00,69762.68,58811.33,45154.55,41874.71,0.00,0.00,0.00,0.00,0.00
1953,518.05,444.11280,236.15683,,,,ION=[M+H]+,,,27885.21,0.00,0.00,18516.26,16951.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23339.14,14995.10,17914.66,16893.00,0.00,23585.90,16474.75,14823.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27885.21,15684.34,15348.31,13753.76,0.00,27187.48,13751.52,15617.01,14340.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23776.44,19523.74,15454.21,17627.26,0.00,27459.12,19765.46,16637.11,13772.31,0.00,0.00,0.00,0.00,0.00
1954,517.84,610.16668,233.83829,,,,ION=[M+H]+,,,33695.51,0.00,0.00,19704.44,20275.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24622.48,17390.08,23401.68,16043.42,0.00,26993.88,19619.53,16327.23,18402.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33695.51,14059.07,15685.41,13243.89,0.00,33503.79,10107.12,17583.93,9078.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23754.35,18703.39,17860.52,17993.45,0.00,28353.35,25349.01,20187.28,17803.56,0.00,0.00,0.00,0.00,0.00
1955,517.89,487.28858,224.06868,,,,ION=[M+H]+,,,4157.20,0.00,0.00,170.89,567.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2050.72,0.00,2650.86,4157.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1956,517.85,240.06680,242.41292,,,,ION=[M+H]+,,,36178.71,0.00,0.00,24172.18,20413.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31688.46,19660.52,29103.35,19949.05,0.00,29248.85,22820.30,0.00,19941.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36178.71,18110.73,18850.44,19415.22,0.00,35295.77,18563.01,0.00,16794.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28395.59,25039.35,21610.45,22064.29,0.00,31678.80,28581.62,22410.06,19631.21,0.00,0.00,0.00,0.00,0.00
1957,517.79,380.29024,217.84976,,,,ION=[M+H]+,,,6859.95,0.00,0.00,1340.48,1096.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6859.95,0.00,3953.57,5272.28,0.00,5228.16,4631.18,3304.32,0.00,0.00,0.00,0.00,0.00,0.00
1958,517.80,377.29240,200.63628,,,,ION=[M+H]+,,,686.34,0.00,0.00,0.00,108.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,617.63,686.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959,517.88,471.35755,222.29726,,,,ION=[M+H]+,,,2174.72,0.00,0.00,1281.92,1399.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1461.08,1361.29,1211.97,1277.65,0.00,1649.14,1250.64,2174.72,1061.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1355.84,1238.02,1281.87,1352.70,0.00,1216.76,0.00,1856.69,1320.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1796.93,0.00,1506.38,1539.29,0.00,1834.26,1461.10,1485.03,1478.24,0.00,0.00,0.00,0.00,0.00
1960,517.91,346.28046,194.41414,,,,ION=[M+H]+,,,1052.40,0.00,0.00,418.23,774.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.89,0.00,811.04,0.00,0.00,924.37,712.59,0.00,894.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021.52,0.00,0.00,0.00,0.00,905.12,977.80,732.16,745.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1052.40,952.26,617.61,0.00,0.00,782.93,1033.00,728.89,851.94,0.00,0.00,0.00,0.00,0.00
1961,517.91,121.08938,279.95383,,,,ION=[M+H]+,,,8300.14,0.00,0.00,2337.91,2268.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1113.79,4760.11,8300.14,4360.18,0.00,1500.62,7295.40,5472.82,5039.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1673.34,1168.69,2080.83,0.00,0.00,1733.40,1430.69,1213.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1630.21,1544.74,1422.91,0.00,731.54,0.00,1648.52,1157.96,0.00,0.00,0.00,0.00,0.00
1962,517.97,428.31111,204.90965,,,,ION=[M+H]+,,,18712.43,0.00,0.00,1502.76,5094.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13149.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18033.16,0.00,0.00,0.00,0.00,18712.43,15632.59,13644.43,0.00,0.00,0.00,0.00,0.00,0.00
1963,517.99,296.23255,181.23163,,,,ION=[M+H]+,,,4300.72,0.00,0.00,2173.54,1880.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3100.39,2174.62,2687.93,3006.60,0.00,2875.47,2098.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2784.05,0.00,2992.90,2376.61,0.00,3789.90,0.00,3003.64,2517.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3849.30,0.00,0.00,3110.08,0.00,3982.02,4300.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964,518.02,276.17015,163.00017,,,,ION=[M+H]+,,,2397.69,0.00,0.00,806.57,984.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2397.69,1537.42,0.00,0.00,0.00,1736.13,1710.41,1692.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1811.75,0.00,0.00,0.00,0.00,0.00,1410.34,1702.60,1820.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2005.27,0.00,1926.77,0.00,0.00,0.00,1744.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965,518.04,923.26383,280.2724,,,,ION=[M+H]+,,,2687.60,0.00,0.00,1454.72,1525.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1992.92,1563.93,0.00,1568.13,0.00,2148.50,1676.68,1464.91,1648.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1728.10,1784.17,1835.11,0.00,2687.60,1830.46,0.00,1931.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2250.50,2279.61,0.00,2454.19,0.00,2361.47,2551.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966,518.14,588.42134,242.25826,,,,ION=[M+H]+,,,10751.18,0.00,0.00,3619.86,4838.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7366.61,0.00,0.00,6963.51,0.00,7287.69,7005.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9290.03,0.00,0.00,6518.90,0.00,7372.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10751.18,0.00,0.00,9511.62,0.00,10322.06,9506.18,9603.69,0.00,0.00,0.00,0.00,0.00,0.00
1967,518.23,121.08954,120.495636,5.351,"2,3-Dimethylaniline","C8H11N",ION=[M+H]+,,,419811.26,0.00,0.00,133726.57,195069.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351378.24,0.00,260681.27,220700.58,0.00,313275.79,209470.46,223702.82,224085.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352147.51,0.00,0.00,0.00,0.00,366791.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419811.26,0.00,0.00,0.00,0.00,388077.18,365379.35,250053.20,0.00,0.00,0.00,0.00,0.00,0.00
1968,518.17,135.10491,125.78547,,,,ION=[M+H]+,,,50391.04,0.00,0.00,7174.89,10831.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35707.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44074.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50391.04,0.00,0.00,0.00,0.00,49033.67,36864.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969,518.26,470.32189,212.17921,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,518.35,184.10746,140.30673,,,,ION=[M+H]+,,,43887.06,0.00,0.00,18981.73,20231.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34309.78,6760.97,17756.69,12084.49,0.00,35276.93,10617.38,12427.27,12855.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43367.06,7669.83,10817.88,7575.54,0.00,43887.06,3129.00,12388.64,7456.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43797.32,14347.83,12878.06,16415.36,0.00,41331.62,31919.18,17292.31,14201.19,0.00,0.00,0.00,0.00,0.00
1971,518.41,430.25409,190.01721,,,,ION=[M+H]+,,,1370.18,0.00,0.00,286.41,259.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1370.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,846.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1083.71,0.00,0.00,983.01,0.00,1122.27,0.00,0.00,1150.82,0.00,0.00,0.00,0.00,0.00
1972,518.48,334.21180,182.46753,,,,ION=[M+H]+,,,1815.35,0.00,0.00,189.11,372.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1121.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1815.35,0.00,0.00,1209.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1147.53,0.00,0.00,0.00,0.00,0.00,1448.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973,518.56,907.23753,273.5089,,,,ION=[M+H]+,,,3467.73,0.00,0.00,1088.02,1280.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2924.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3040.51,0.00,2877.50,2784.39,0.00,3054.48,3090.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1477.85,0.00,2875.98,0.00,3467.73,2829.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974,518.60,577.36691,242.79196,,,,ION=[M+H]+,,,1769.38,0.00,0.00,914.33,928.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1769.38,767.90,0.00,1150.30,0.00,690.90,710.39,1064.19,1055.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.42,691.32,593.58,736.71,0.00,1111.47,576.57,1021.47,749.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1230.05,1051.31,1016.28,1330.66,0.00,0.00,1628.04,1452.27,1087.38,0.00,0.00,0.00,0.00,0.00
1975,518.81,226.11788,148.16493,,,,ION=[M+H]+,,,2099.13,0.00,0.00,293.57,425.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1386.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2099.13,0.00,0.00,0.00,0.00,1745.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1423.66,0.00,1969.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1976,520.70,294.08450,172.02187,,,,ION=[M+H]+,,,2047.63,0.00,0.00,411.26,635.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1428.78,0.00,0.00,0.00,0.00,1349.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1458.69,0.00,0.00,0.00,0.00,1258.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2047.63,0.00,0.00,0.00,0.00,1635.78,1906.94,1475.93,0.00,0.00,0.00,0.00,0.00,0.00
1977,518.95,912.20490,272.45517,,,,ION=[M+H]+,,,916.55,0.00,0.00,289.00,240.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905.61,0.00,0.00,0.00,801.06,912.45,664.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,865.70,916.55,0.00,0.00,0.00,0.00,0.00,502.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1978,519.26,157.95680,169.78937,,,,ION=[M+H]+,,,3949.40,0.00,0.00,518.09,643.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2358.40,0.00,0.00,0.00,0.00,1733.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3858.63,0.00,0.00,0.00,0.00,2036.29,3949.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,519.55,283.28747,189.7765,29.263,"Stearamide","C18H37NO",ION=[M+H]+,"C13846","124-26-5",19401.23,0.00,0.00,13572.61,11318.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10712.23,7948.74,10466.20,9497.87,0.00,11460.73,8508.40,9391.39,8106.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19401.23,13341.57,13019.72,12146.15,0.00,15934.39,12708.34,12974.41,11765.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18265.19,15937.56,17240.31,14894.53,0.00,16180.96,0.00,15338.45,13450.15,0.00,0.00,0.00,0.00,0.00
1980,519.79,982.25787,283.55972,,,,ION=[M+H]+,,,2063.41,0.00,0.00,981.26,1252.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1863.80,0.00,0.00,0.00,0.00,1583.50,0.00,1186.83,1147.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1868.72,1608.10,1480.31,0.00,0.00,1919.12,1567.05,0.00,1053.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2063.41,1227.12,0.00,1663.62,0.00,1962.64,1545.98,1771.46,1293.08,0.00,0.00,0.00,0.00,0.00
1981,519.92,644.49084,251.64249,,,,ION=[M+H]+,,,2600.24,0.00,0.00,392.19,1187.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2445.47,0.00,0.00,2492.69,2233.77,0.00,1915.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2260.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2600.24,2576.57,2425.39,0.00,0.00,0.00,0.00,0.00,0.00
